Text,Category,Code
"finally, the individual workflow steps required to
program, compile, and execute hybrid applications with near-
term qpus are tightly coupled.",Quantum computing,5
"the lack of inter-operability
across available software and hardware platforms raises a
concern that the users programming hybrid computing systems
will face artificial barriers to adoption and performance.",Quantum computing,5
"we provide a more detailed description of each of these
challenges with an analysis for how hybrid computation is
affected.",Quantum computing,5
"because moore’s law is merely an observation, and not a physical law, this 

king: viability of quantum computing
published by scholars' mine, 
doubling of transistors every two years cannot continue forever.",Quantum computing,5
"as the limits of moore’s law are 
reached, stagnation in the computer industry is inevitable.",Quantum computing,5
"the rapid advancement of the past few 
decades will continue to slow as creating faster and more efficient technologies using current 
methods climbs in difficulty.",Quantum computing,5
"with these problems becoming more prominent every year, the 
computer industry faces a unique challenge that it has not faced since the inception of transistors.",Quantum computing,5
"effectively, the industry is back at square one, and must create an entirely new approach or fester 
in an era without innovation.",Quantum computing,5
"taking these major issues into account, it is reasonable to state 
quantum computing will be a viable alternative to the classical computers of today.",Quantum computing,5
"research design 
research was conducted using a variety of science and technology databases to find relevant 
sources that pertained to the computer field.",Quantum computing,5
"specifically, i considered peer reviewed journal 
articles, as they provided the most reliable and up to date information.",Quantum computing,5
"additionally, these peer 
reviewed journal articles were from  or later since this technology is a relatively new topic.",Quantum computing,5
"the databases that i used to find these articles included ieee xplore, scopus, acm digital 
library, and google scholar.",Quantum computing,5
"these databases all pertain to computer and electrical engineering 
and provided relevant results that strengthened my research paper.",Quantum computing,5
"i searched these databases 
using terms such as quantum computing, applications of quantum computing, moore’s law, and 
classical vs. quantum computing.",Quantum computing,5
"sources that pertained to the history of quantum computing or 
the physics of quantum mechanics were ignored.",Quantum computing,5
